Q-1,Q,Q+1,Q+2,Q+3,Q+4
2.271428571,1.850285714,0.682428571,0.281571429,0.171142857,0.132142857
1.850285714,0.682428571,0.281571429,0.171142857,0.132142857,0.250142857
0.682428571,0.281571429,0.171142857,0.132142857,0.250142857,0.087571429
0.281571429,0.171142857,0.132142857,0.250142857,0.087571429,0.035
0.171142857,0.132142857,0.250142857,0.087571429,0.035,0.035428571
0.132142857,0.250142857,0.087571429,0.035,0.035428571,0.165857143
0.250142857,0.087571429,0.035,0.035428571,0.165857143,0.243714286
0.087571429,0.035,0.035428571,0.165857143,0.243714286,0.045
0.035,0.035428571,0.165857143,0.243714286,0.045,0.033
0.035428571,0.165857143,0.243714286,0.045,0.033,0.041
0.165857143,0.243714286,0.045,0.033,0.041,0.071
0.243714286,0.045,0.033,0.041,0.071,0.059
0.045,0.033,0.041,0.071,0.059,0.019
0.033,0.041,0.071,0.059,0.019,0.019
0.041,0.071,0.059,0.019,0.019,0.017571429
0.071,0.059,0.019,0.019,0.017571429,0.016
0.059,0.019,0.019,0.017571429,0.016,0.092714286
0.019,0.019,0.017571429,0.016,0.092714286,0.088714286
0.019,0.017571429,0.016,0.092714286,0.088714286,0.060571429
0.017571429,0.016,0.092714286,0.088714286,0.060571429,0.038428571
0.016,0.092714286,0.088714286,0.060571429,0.038428571,0.036142857
0.092714286,0.088714286,0.060571429,0.038428571,0.036142857,0.064857143
0.088714286,0.060571429,0.038428571,0.036142857,0.064857143,0.144
0.060571429,0.038428571,0.036142857,0.064857143,0.144,0.18
0.038428571,0.036142857,0.064857143,0.144,0.18,0.225
0.036142857,0.064857143,0.144,0.18,0.225,0.285
0.064857143,0.144,0.18,0.225,0.285,0.270142857
0.144,0.18,0.225,0.285,0.270142857,0.270142857
0.18,0.225,0.285,0.270142857,0.270142857,0.285
0.225,0.285,0.270142857,0.270142857,0.285,0.285
0.285,0.270142857,0.270142857,0.285,0.285,0.364142857
0.270142857,0.270142857,0.285,0.285,0.364142857,0.277571429
0.270142857,0.285,0.285,0.364142857,0.277571429,0.287714286
0.285,0.285,0.364142857,0.277571429,0.287714286,0.448
0.285,0.364142857,0.277571429,0.287714286,0.448,0.347857143
0.364142857,0.277571429,0.287714286,0.448,0.347857143,0.192142857
0.277571429,0.287714286,0.448,0.347857143,0.192142857,0.390571429
0.287714286,0.448,0.347857143,0.192142857,0.390571429,0.519285714
0.448,0.347857143,0.192142857,0.390571429,0.519285714,0.570285714
0.347857143,0.192142857,0.390571429,0.519285714,0.570285714,0.508
0.192142857,0.390571429,0.519285714,0.570285714,0.508,0.381714286
0.390571429,0.519285714,0.570285714,0.508,0.381714286,0.508
0.519285714,0.570285714,0.508,0.381714286,0.508,0.650142857
0.570285714,0.508,0.381714286,0.508,0.650142857,0.307285714
0.508,0.381714286,0.508,0.650142857,0.307285714,0.171142857
0.381714286,0.508,0.650142857,0.307285714,0.171142857,0.216
0.508,0.650142857,0.307285714,0.171142857,0.216,0.294428571
0.650142857,0.307285714,0.171142857,0.216,0.294428571,0.801142857
0.307285714,0.171142857,0.216,0.294428571,0.801142857,1.439142857
0.171142857,0.216,0.294428571,0.801142857,1.439142857,1.006
0.216,0.294428571,0.801142857,1.439142857,1.006,1.039571429
0.294428571,0.801142857,1.439142857,1.006,1.039571429,0.643142857
0.801142857,1.439142857,1.006,1.039571429,0.643142857,0.25
1.439142857,1.006,1.039571429,0.643142857,0.25,0.170285714
1.006,1.039571429,0.643142857,0.25,0.170285714,0.168857143
1.039571429,0.643142857,0.25,0.170285714,0.168857143,0.067
0.643142857,0.25,0.170285714,0.168857143,0.067,0.177857143
0.25,0.170285714,0.168857143,0.067,0.177857143,0.134142857
0.170285714,0.168857143,0.067,0.177857143,0.134142857,0.024
0.168857143,0.067,0.177857143,0.134142857,0.024,0.015142857
0.067,0.177857143,0.134142857,0.024,0.015142857,0.008285714
0.177857143,0.134142857,0.024,0.015142857,0.008285714,0.011571429
0.134142857,0.024,0.015142857,0.008285714,0.011571429,0.017857143
0.024,0.015142857,0.008285714,0.011571429,0.017857143,0.025
0.015142857,0.008285714,0.011571429,0.017857143,0.025,0.020285714
0.008285714,0.011571429,0.017857143,0.025,0.020285714,0.026142857
0.011571429,0.017857143,0.025,0.020285714,0.026142857,0.039285714
0.017857143,0.025,0.020285714,0.026142857,0.039285714,0.052142857
0.025,0.020285714,0.026142857,0.039285714,0.052142857,0.030428571
0.020285714,0.026142857,0.039285714,0.052142857,0.030428571,0.006
0.026142857,0.039285714,0.052142857,0.030428571,0.006,0.015857143
0.039285714,0.052142857,0.030428571,0.006,0.015857143,0.053285714
0.052142857,0.030428571,0.006,0.015857143,0.053285714,0.062
0.030428571,0.006,0.015857143,0.053285714,0.062,0.078571429
0.006,0.015857143,0.053285714,0.062,0.078571429,0.090285714
0.015857143,0.053285714,0.062,0.078571429,0.090285714,0.054857143
0.053285714,0.062,0.078571429,0.090285714,0.054857143,0.091571429
0.062,0.078571429,0.090285714,0.054857143,0.091571429,0.391142857
0.078571429,0.090285714,0.054857143,0.091571429,0.391142857,0.34
0.090285714,0.054857143,0.091571429,0.391142857,0.34,0.352428571
0.054857143,0.091571429,0.391142857,0.34,0.352428571,0.248428571
0.091571429,0.391142857,0.34,0.352428571,0.248428571,0.168142857
0.391142857,0.34,0.352428571,0.248428571,0.168142857,0.218285714
0.34,0.352428571,0.248428571,0.168142857,0.218285714,0.330428571
0.352428571,0.248428571,0.168142857,0.218285714,0.330428571,0.34
0.248428571,0.168142857,0.218285714,0.330428571,0.34,0.283
0.168142857,0.218285714,0.330428571,0.34,0.283,0.365142857
0.218285714,0.330428571,0.34,0.283,0.365142857,0.629428571
0.330428571,0.34,0.283,0.365142857,0.629428571,0.472
0.34,0.283,0.365142857,0.629428571,0.472,0.384
0.283,0.365142857,0.629428571,0.472,0.384,0.494
0.365142857,0.629428571,0.472,0.384,0.494,0.45
0.629428571,0.472,0.384,0.494,0.45,0.34
0.472,0.384,0.494,0.45,0.34,0.374428571
0.384,0.494,0.45,0.34,0.374428571,1.583714286
0.494,0.45,0.34,0.374428571,1.583714286,9.504285714
0.45,0.34,0.374428571,1.583714286,9.504285714,9.71
0.34,0.374428571,1.583714286,9.504285714,9.71,8.35
0.374428571,1.583714286,9.504285714,9.71,8.35,6.244285714
1.583714286,9.504285714,9.71,8.35,6.244285714,3.705714286
9.504285714,9.71,8.35,6.244285714,3.705714286,3.687142857
9.71,8.35,6.244285714,3.705714286,3.687142857,2.445714286
8.35,6.244285714,3.705714286,3.687142857,2.445714286,1.422857143
6.244285714,3.705714286,3.687142857,2.445714286,1.422857143,1.224285714
3.705714286,3.687142857,2.445714286,1.422857143,1.224285714,1.108571429
3.687142857,2.445714286,1.422857143,1.224285714,1.108571429,0.858
2.445714286,1.422857143,1.224285714,1.108571429,0.858,0.388
1.422857143,1.224285714,1.108571429,0.858,0.388,0.505
1.224285714,1.108571429,0.858,0.388,0.505,0.628142857
1.108571429,0.858,0.388,0.505,0.628142857,0.953
0.858,0.388,0.505,0.628142857,0.953,0.436714286
0.388,0.505,0.628142857,0.953,0.436714286,0.212857143
0.505,0.628142857,0.953,0.436714286,0.212857143,0.169
0.628142857,0.953,0.436714286,0.212857143,0.169,0.099571429
0.953,0.436714286,0.212857143,0.169,0.099571429,0.088
0.436714286,0.212857143,0.169,0.099571429,0.088,0.088
0.212857143,0.169,0.099571429,0.088,0.088,0.14
0.169,0.099571429,0.088,0.088,0.14,0.083714286
0.099571429,0.088,0.088,0.14,0.083714286,0.088
0.088,0.088,0.14,0.083714286,0.088,0.089428571
0.088,0.14,0.083714286,0.088,0.089428571,0.094285714
0.14,0.083714286,0.088,0.089428571,0.094285714,0.116428571
0.083714286,0.088,0.089428571,0.094285714,0.116428571,0.135428571
0.088,0.089428571,0.094285714,0.116428571,0.135428571,0.154714286
0.089428571,0.094285714,0.116428571,0.135428571,0.154714286,0.526428571
0.094285714,0.116428571,0.135428571,0.154714286,0.526428571,4.1
0.116428571,0.135428571,0.154714286,0.526428571,4.1,0.949428571
0.135428571,0.154714286,0.526428571,4.1,0.949428571,0.78
0.154714286,0.526428571,4.1,0.949428571,0.78,0.742142857
0.526428571,4.1,0.949428571,0.78,0.742142857,0.496142857
4.1,0.949428571,0.78,0.742142857,0.496142857,0.420428571
0.949428571,0.78,0.742142857,0.496142857,0.420428571,0.534
0.78,0.742142857,0.496142857,0.420428571,0.534,0.609714286
0.742142857,0.496142857,0.420428571,0.534,0.609714286,0.799
0.496142857,0.420428571,0.534,0.609714286,0.799,0.799
0.420428571,0.534,0.609714286,0.799,0.799,0.480857143
0.534,0.609714286,0.799,0.799,0.480857143,0.544
0.609714286,0.799,0.799,0.480857143,0.544,0.598
0.799,0.799,0.480857143,0.544,0.598,0.803285714
0.799,0.480857143,0.544,0.598,0.803285714,0.729
0.480857143,0.544,0.598,0.803285714,0.729,0.743857143
0.544,0.598,0.803285714,0.729,0.743857143,0.833
0.598,0.803285714,0.729,0.743857143,0.833,4.645714286
0.803285714,0.729,0.743857143,0.833,4.645714286,4.139
0.729,0.743857143,0.833,4.645714286,4.139,3.04
0.743857143,0.833,4.645714286,4.139,3.04,2.651428571
0.833,4.645714286,4.139,3.04,2.651428571,2.46
4.645714286,4.139,3.04,2.651428571,2.46,4.478571429
4.139,3.04,2.651428571,2.46,4.478571429,4.041428571
3.04,2.651428571,2.46,4.478571429,4.041428571,10.29142857
2.651428571,2.46,4.478571429,4.041428571,10.29142857,6.318571429
2.46,4.478571429,4.041428571,10.29142857,6.318571429,7.581428571
4.478571429,4.041428571,10.29142857,6.318571429,7.581428571,6.152857143
4.041428571,10.29142857,6.318571429,7.581428571,6.152857143,4.787142857
10.29142857,6.318571429,7.581428571,6.152857143,4.787142857,4.21
6.318571429,7.581428571,6.152857143,4.787142857,4.21,3.41
7.581428571,6.152857143,4.787142857,4.21,3.41,2.07
6.152857143,4.787142857,4.21,3.41,2.07,1.902857143
4.787142857,4.21,3.41,2.07,1.902857143,1.581142857
4.21,3.41,2.07,1.902857143,1.581142857,1.016714286
3.41,2.07,1.902857143,1.581142857,1.016714286,0.772142857
2.07,1.902857143,1.581142857,1.016714286,0.772142857,0.714
1.902857143,1.581142857,1.016714286,0.772142857,0.714,0.771285714
1.581142857,1.016714286,0.772142857,0.714,0.771285714,0.419571429
1.016714286,0.772142857,0.714,0.771285714,0.419571429,0.762428571
0.772142857,0.714,0.771285714,0.419571429,0.762428571,1.067142857
0.714,0.771285714,0.419571429,0.762428571,1.067142857,0.991142857
0.771285714,0.419571429,0.762428571,1.067142857,0.991142857,0.693
0.419571429,0.762428571,1.067142857,0.991142857,0.693,0.362
0.762428571,1.067142857,0.991142857,0.693,0.362,0.317
1.067142857,0.991142857,0.693,0.362,0.317,0.253571429
0.991142857,0.693,0.362,0.317,0.253571429,0.206
